,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue,Quarter_Operating_Profit,Quarter_Earn,Quarter_Earn_Per_Stock,Last_Revenue,Last_Operating_Profit,Last_Earn,Last_Earn_Per_Stock
372,299910,KOSDAQ,베스파,소프트웨어 개발 및 공급업,모바일게임,2018-12-03,12월,김진수,http://www.vespainteractive.com/,서울특별시,2021-08-13,54813512076,-46934455636,-42927677972,-5522,27406756038,-23467227818,-46429462340,-5973
373,225530,KOSDAQ,보광산업,기타 비금속 광물제품 제조업,"콘크리트용 부순골재, 아스콘, 레미콘",2015-12-17,12월,김윤수,http://www.bokwangindustry.co.kr,대구광역시,2021-08-17,15782204830,9697813462,8550702762,234,7891102415,4848906731,8582617930,235
374,250000,KOSDAQ,보라티알,음·식료품 및 담배 도매업,"유가공품, 소스류, 파스타류",2017-06-08,12월,박성칠,http://www.boratr.co.kr,서울특별시,2021-08-17,20168399128,5796819834,6366730432,964,10084199564,2898409917,1519883864,230
375,6910,KOSDAQ,보성파워텍,"구조용 금속제품, 탱크 및 증기발생기 제조업",송배전용자재,1994-09-07,12월,임재황,http://www.bosungpower.co.kr,충청북도,2021-08-17,8349663152,759354292,-83751124,0,4174831576,379677146,1635298569,33
376,14470,KOSDAQ,부방,기타 금융업,"자회사관리, 부동산임대",1994-02-25,12월,박규원,http://www.bubang.com,서울특별시,2021-08-17,77839205122,-4768452950,-5043036760,-90,38919602561,-2384226475,-5988289197,-108
377,8470,KOSDAQ,부스타,"구조용 금속제품, 탱크 및 증기발생기 제조업","관류보일러,진공온수보일러,무압온수보일러,난방기 제조,판매",2011-02-23,12월,유승협,http://www.booster.co.kr,충청북도,,,,,,,,,
378,100120,KOSDAQ,뷰웍스,의료용 기기 제조업,X-Ray Detector,2009-04-10,12월,김후식,http://www.vieworks.com,경기도,2021-08-02,141894841398,36298102342,16642374072,1760,22270420699,8334051171,22958638030,2428
379,64480,KOSDAQ,브리지텍,소프트웨어 개발 및 공급업,"컨택센터솔루션,BcN솔루션,ASP서비스사업",2008-06-04,12월,신경식,http://www.bridgetec.co.kr,서울특별시,2021-08-17,6686815922,2225338918,2720363360,238,3343407961,1112669459,866379532,75
380,288330,KOSDAQ,브릿지바이오테라퓨틱스,기초 의약물질 및 생물학적 제제 제조업,"펠리노-1 단백질 저해제, 오토택신 저해제",2019-12-20,12월,이정규,http://www.bridgebiorx.com,경기도,,,,,,,,,
381,251630,KOSDAQ,브이원텍,특수 목적용 기계 제조업,"LCD/OLED 압흔검사기, 2차전지 검사장비",2017-07-13,12월,김선중,http://www.v-one.co.kr,경기도,2021-08-17,12534771550,4843259450,6086371674,452,6267385775,2421629725,5515315531,409
382,18290,KOSDAQ,브이티지엠피,컴퓨터 및 주변장치 제조업,"화장품, 라미네이팅필름, 라미네이팅기계",1994-09-07,12월,"강승곤, 정철, 김양평",http://www.vtgmpcorp.co.kr,경기도,2021-08-12,76726453000,25484974932,27906659568,880,38363226500,12742487466,-1308655827,-41
383,44480,KOSDAQ,블루베리 NFT,고무제품 제조업,"콘돔,고무골무,의료용 장갑",2001-01-11,12월,"홍상혁, 오성원",http://www.unidusok.com,충청북도,2021-08-17,2259672310,-2794460840,1517028160,60,1129836155,-1397230420,-26522596200,-1062
384,33560,KOSDAQ,블루콤,영상 및 음향기기 제조업,블루투스헤드셋,2011-01-26,12월,김종규,http://www.bluec.co.kr,인천광역시,2021-08-17,7218571226,-2131360130,1878094006,108,3609285613,-1065680065,-518438024,-30
385,121800,KOSDAQ,비덴트,통신 및 방송 장비 제조업,방송용 LCD모니터,2011-12-01,12월,김영만,http://www.vidente.co.kr,서울특별시,2021-08-17,4223308190,-525494714,274943635868,6018,2111654095,-262747357,21167987592,463
386,148140,KOSDAQ,비디아이,일반 목적용 기계 제조업,"탈황설비, 전기집진기, 회처리 및 회정제설비",2017-11-09,12월,안승만,http://www.bdindustry.co.kr/,경기도,2021-08-17,-12300485620,-21708734612,-26545903992,-1006,-6150242810,-10854367306,-93061597904,-3530
387,82800,KOSDAQ,비보존 헬스케어,반도체 제조업,백색발광다이오드(LED),2005-11-18,12월,"한재관,오동훈(각자대표)",http://www.lumimicro.com,경기도,2021-08-17,22084272786,-12339521910,-15100030888,-88,11042136393,-6169760955,-44084773867,-261
388,200780,KOSDAQ,비씨월드제약,의약품 제조업,"마취통증약, 순환계약, 항생제, 기타처방약",2014-12-15,12월,홍성한,http://www.bcwp.co.kr,경기도,2021-08-12,24734214904,3548536634,4609172236,504,12367107452,1774268317,3194252372,350
389,141000,KOSDAQ,비아트론,특수 목적용 기계 제조업,AMOLED 등 제조장비,2012-05-04,12월,김 형 준,http://www.viatrontech.com,경기도,2021-08-17,27640156190,12431204008,12751917012,1074,13820078095,6215602004,14688488615,1235
390,90460,KOSDAQ,비에이치,전자부품 제조업,연성인쇄회로기판(FPCB),2007-01-26,12월,이경환,http://www.bhe.co.kr,인천광역시,2021-08-02,308858236810,-32111674326,-18634379544,-598,-7943881595,-15045837163,25903845202,832
391,83650,KOSDAQ,비에이치아이,일반 목적용 기계 제조업,"보일러,열교환기등",2005-12-02,12월,"우종인, 조원래 (각자 대표이사)",http://www.bhi.co.kr,경상남도,2021-08-17,4245527158,-19174533612,-18161606696,-698,2122763579,-9587266806,4562461317,175
392,86670,KOSDAQ,비엠티,일반 목적용 기계 제조업,"정밀계장용피팅및밸브류,전원분배장치(MCPD)",2007-11-02,12월,윤종찬,http://superlok.com,경상남도,2021-08-13,72068845802,9934419952,11197996876,1376,7171422901,3509209976,4005082001,492
393,335890,KOSDAQ,비올,의료용 기기 제조업,의료기기,2019-12-03,12월,이상진,http://www.viol.co.kr,경기도,2021-08-13,9312691520,3238457300,2400103762,42,4656345760,1619228650,-1810582814,-32
394,138580,KOSDAQ,비즈니스온,소프트웨어 개발 및 공급업,전자세금계산서 발행서비스(스마트빌),2017-11-30,12월,"라민상, 강민철, 이병두(공동대표이사)",http://www.businesson.co.kr,서울특별시,2021-08-17,33365298132,9458700644,9079565622,786,16682649066,4729350322,3038532845,263
395,82920,KOSDAQ,비츠로셀,일차전지 및 축전지 제조업,리튬1차전지,2009-10-28,12월,장승국,http://www.vitzrocell.com,충청남도,2021-08-12,34272290210,22709463586,21400422392,1002,17136145105,11354731793,14129260569,662
396,54220,KOSDAQ,비츠로시스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","원방감시제어시스템, 분산제어시스템",2001-12-26,03월,이기재,http://www.vitzrosys.com,서울특별시,2021-08-17,1703462084,-1559734294,-3471496300,-140,851731042,-779867147,-4490825764,-86
397,42370,KOSDAQ,비츠로테크,기타 금융업,"차단기, 개폐기",2000-08-03,12월,"장순상, 유병언, 장범수(각자대표)",http://www.vitzrotech.com,경기도,2021-08-13,60288571478,28234385780,26043914442,438,30144285739,14117192890,27716925814,466
398,32850,KOSDAQ,비트컴퓨터,소프트웨어 개발 및 공급업,의료정보시스템,1997-07-04,12월,"전 진 옥, 조 현 정",http://www.bit.co.kr,서울특별시,2021-08-17,10237727332,4510918076,4763140512,288,5118863666,2255459038,6474398128,393
399,238200,KOSDAQ,비피도,기타 식품 제조업,프로바이오틱스 관련 완제품 및 균주 원말 등,2018-12-26,12월,신용철,http://bifido.com,강원도,2021-08-17,4375782270,-1030714650,10878010694,1330,2187891135,-515357325,-552822523,-137
400,93190,KOSDAQ,빅솔론,컴퓨터 및 주변장치 제조업,"POS용프린터,프린팅메카니즘",2007-08-20,12월,"노현철,김장환 각자대표",http://www.bixolon.com,경기도,2021-08-09,63523458452,11574780428,22869286752,1418,6354729226,1524390214,5588713805,346
401,65450,KOSDAQ,빅텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",전자전시스템 장치류,2003-02-05,12월,임만규,http://www.victek.co.kr,경기도,2021-08-13,12732867680,8330052644,7065083146,244,6366433840,4165026322,2948377214,102
402,72950,KOSDAQ,빛샘전자,전자부품 제조업,"전광판용 LED 모듈, LED 전광판, 광접속함체",2012-03-21,12월,"강만준, 강명구 (각자대표)",http://www.vissem.com,경기도,2021-08-17,10778956050,3769781464,3884696892,628,5389478025,1884890732,1057578129,171
403,143240,KOSDAQ,사람인에이치알,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","온라인 채용광고(취업포털), 인재파견, 취업지원 등",2012-02-21,12월,김용환,http://www.saramin.co.kr,서울특별시,2021-08-13,118216944180,37153636244,32607345560,2964,59108472090,18576818122,21620057289,1965
404,100090,KOSDAQ,삼강엠앤티,1차 철강 제조업,"후육강관제조업,조선블록제조업",2008-08-01,12월,송무석,http://www.sam-kang.com/,경상남도,2021-08-17,45829930684,28862010700,14590662216,510,22914965342,14431005350,12245484601,428
405,122350,KOSDAQ,삼기,자동차 신품 부품 제조업,자동차부품,2010-03-19,12월,김치환,http://www.samkee.com,경기도,2021-08-17,67978569760,10801502420,10745744748,282,33989284880,5400751210,-7420566641,-195
406,14970,KOSDAQ,삼륭물산,"골판지, 종이 상자 및 종이용기 제조업",카톤팩,1992-12-29,12월,조홍로,http://www.srpack.com,경기도,2021-08-17,5802995262,-801956158,-705750818,-48,2901497631,-400978079,-5502662901,-374
407,18310,KOSDAQ,삼목에스폼,"구조용 금속제품, 탱크 및 증기발생기 제조업","갱폼,알루미늄폼,특수폼,알루미늄압출재",1996-05-03,12월,엄석호,http://www.sammok.co.kr,경기도,2021-08-17,7383686960,-12657516046,1852554104,150,3691843480,-6328758023,705493115,58
408,53700,KOSDAQ,삼보모터스,자동차 신품 부품 제조업,증명서 자동발급기,2001-11-06,12월,이재하,http://www.sambomotos.co.kr,대구광역시,2021-08-17,109108630152,24211325206,15563991210,882,54554315076,12105662603,-11201837617,-636
409,9620,KOSDAQ,삼보산업,1차 비철금속 제조업,알미늄괴,1993-12-07,12월,"이태용,김태환",http://www.samboind.com,경상남도,2021-08-17,33951851820,17910586652,8231242758,252,16975925910,8955293326,-7064158653,-217
410,23600,KOSDAQ,삼보판지,"펄프, 종이 및 판지 제조업","골판지,골판지상자",1996-05-29,12월,류진호,http://www.isambo.com,경기도,2021-08-17,137093665360,89262687238,76836109626,4812,68546832680,44631343619,41516245498,2600
411,9300,KOSDAQ,삼아제약,의약품 제조업,"노마에프, 아토크건조시럽, 코데날정, 코코시럽, 스마엘",2000-07-19,12월,"허 준, 허미애 (각자 대표이사)",http://www.samapharm.co.kr,강원도,2021-08-17,28796826964,2235259302,-524474078,-84,14398413482,1117629651,123851872,20
412,225190,KOSDAQ,삼양옵틱스,사진장비 및 광학기기 제조업,디지털 카메라용 교환렌즈,2017-06-02,12월,황충현,http://www.syopt.co.kr,경상남도,2021-08-17,18093517218,6251806400,6426587236,638,9046758609,3125903200,2139478536,212
413,54540,KOSDAQ,삼영엠텍,"구조용 금속제품, 탱크 및 증기발생기 제조업","구조용 특수장치, 교량부품",2001-11-15,12월,강문식,http://www.symtek.co.kr,경상남도,2021-08-13,10299818588,1867535466,2092573980,162,5149909294,933767733,6976303832,541
414,65570,KOSDAQ,삼영이엔씨,통신 및 방송 장비 제조업,"GMDSS장비, GPS플로터 등",2003-01-21,12월,황재우,http://www.samyungenc.com,부산광역시,2021-08-17,9663616340,-2863639354,34401102,2,4831808170,-1431819677,-2428859376,-253
415,32280,KOSDAQ,삼일,도로 화물 운송업,운송 및 하역수입,1997-03-15,12월,"이정식, 안인수(각자대표)",http://www.samil31.co.kr,경상북도,2021-08-17,4296664126,-1202703374,-1268725760,-80,2148332063,-601351687,-3143202543,-200
416,2290,KOSDAQ,삼일기업공사,건물 건설업,도급공사,1992-11-30,12월,박종웅,http://www.samilenter.com,서울특별시,2021-08-17,6114869376,3141611400,2896916072,232,3057434688,1570805700,2413513693,194
417,37460,KOSDAQ,삼지전자,통신 및 방송 장비 제조업,"통신기기,정보기기,BACKLIGHTUNIT사업",1999-12-16,12월,"박두진, 주동익",http://www.samjielec.co.kr,경기도,2021-08-17,130335260468,81021547818,48621554792,1628,65167630234,40510773909,42954364811,1439
418,32750,KOSDAQ,삼진,통신 및 방송 장비 제조업,리모컨,1997-07-14,12월,김승철,http://www.samjin.com,경기도,2021-08-17,14144691558,2971796992,7084472766,1178,7072345779,1485898496,6577485935,1095
419,54090,KOSDAQ,삼진엘앤디,그외 기타 제품 제조업,"몰드프레임, TFT-LCD BLU",2004-02-06,12월,"이경재,이명종",http://samjin.co.kr,경기도,2021-08-13,22813621712,-3270587256,-1235076144,-50,11406810856,-1635293628,-1466929811,-59
420,250,KOSDAQ,삼천당제약,의약품 제조업,"하메론, 아토로우",2000-10-04,12월,"윤대인, 전인석(각자 대표이사)",http://www.scd.co.kr,경기도,2021-08-17,82134544040,-12478385276,-9168333928,-804,41067272020,-6239192638,7494985952,657
421,24950,KOSDAQ,삼천리자전거,생활용품 도매업,자전거,1995-01-04,12월,신동호,http://www.samchuly.co.kr,서울특별시,2021-08-13,59843359318,26485444328,16396753920,1360,29921679659,13242722164,13156700821,1091
422,38500,KOSDAQ,삼표시멘트,기타 비금속 광물제품 제조업,"시스템통합(SI), 네트워크장비",2001-02-01,12월,이종석,http://www.tycement.co.kr,강원도,2021-08-17,87851085094,38023239198,10204278682,94,43925542547,19011619599,13703733291,126
423,17480,KOSDAQ,삼현철강,1차 철강 제조업,"후판,열연후판,산세판박,무늬강판,용단철강,형강외",2001-01-09,12월,조 윤 선,http://www.samsteel.co.kr,경상남도,2021-08-17,41502282920,34116635288,26785301380,1730,20751141460,17058317644,7725728871,499
424,46390,KOSDAQ,삼화네트웍스,"영화, 비디오물, 방송프로그램 제작 및 배급업","시스템통합(SI), 시스템유지(SM)",2001-01-11,12월,"공동대표이사 안제현, 신상윤",http://www.shnetworks.co.kr,서울특별시,,,,,,,,,
425,27580,KOSDAQ,상보,플라스틱제품 제조업,"광학필름,윈도우필름,미디어필름",2007-10-01,12월,김상근,http://www.sangbogroup.com,경기도,2021-08-13,20925138764,5233832444,-1848857158,-36,10462569382,2616916222,3225839956,64
426,38540,KOSDAQ,상상인,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",IT 통합 솔루션,2000-08-18,12월,"유준원, 이민식(각자 대표이사)",http://www.sangsanginworld.co.kr,경기도,2021-08-17,207746799778,135584682780,112937527466,2196,103873399889,67792341390,64319441651,1251
427,101000,KOSDAQ,상상인인더스트리,특수 목적용 기계 제조업,"선박용 크레인,선박구성부품,선박의장품,철구조물 제조/철판 도매/부동산 임대",2009-11-06,12월,김동원,http://sangsangin-industry.co.kr,전라남도,2021-08-17,1160727966,566417054,230944064,2,580363983,283208527,1408309023,19
428,91580,KOSDAQ,상신이디피,일차전지 및 축전지 제조업,2차전지부품,2007-05-23,12월,김일부,http://www.ssedp.co.kr,충청남도,2021-08-17,33113079766,16594912236,16153194346,1234,16556539883,8297456118,9571775615,731
429,263810,KOSDAQ,상신전자,전자부품 제조업,"노이즈필터(48.81%), 코일(19.33%), 리액터(10.75%)",2017-10-16,12월,김승천,http://www.sangshin-e.com,경상남도,2021-08-12,9937819776,2009432686,2716419678,190,4968909888,1004716343,2074350130,146
430,89980,KOSDAQ,상아프론테크,플라스틱제품 제조업,"LCD부품,사무기기부품,PCB부품,2차전지부품",2011-07-21,12월,이상원,http://www.sftc.co.kr,인천광역시,2021-08-17,36493707354,12309348506,8144217046,534,18246853677,6154674253,2319886782,152
431,42940,KOSDAQ,상지카일룸,건물 건설업,"건설업, 고급빌라 건축 및 일반 건축, 주택공급 등",2000-10-19,12월,김영신,http://www.sangji.co.kr/,서울특별시,2021-08-13,516606118,-14375679310,-52026615762,-3520,258303059,-7187839655,-7024881113,-475
432,42600,KOSDAQ,새로닉스,전자부품 제조업,"광학시트, FFC",2002-10-01,12월,허제홍,http://www.seronics.co.kr,경상북도,2021-08-17,12038245570,-658885302,-2957870494,-236,6019122785,-329442651,-1616186782,-130
433,263540,KOSDAQ,샘코,"항공기,우주선 및 부품 제조업",도어시스템,2017-09-15,12월,정기환,http://www.samcokorea.com,경상남도,2021-08-17,-1984198996,-7296439200,-8033086250,-334,-992099498,-3648219600,-6011026802,-251
434,38070,KOSDAQ,서린바이오,기타 전문 도매업,생명과학연구기기및시약,2005-10-25,12월,"황을문, 강미옥 (각자 대표이사)",http://www.seoulin.co.kr,경기도,2021-08-17,20933698978,8303291058,6390907346,794,10466849489,4151645529,4800906813,597
