,Unnamed: 0,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2022_3,Quarter_Operating_Profit2022_3,Quarter_Cashflow2022_3,Quarter_Earn2022_3,Quarter_Continue_Earn2022_3,Quarter_Percent_Operating_Profit2022_3,Quarter_Percent_Cashflow2022_3,Quarter_Percent_Earn2022_3,Quarter_Revenue2021_12,Quarter_Operating_Profit2021_12,Quarter_Cashflow2021_12,Quarter_Earn2021_12,Quarter_Continue_Earn2021_12,Quarter_Percent_Operating_Profit2021_12,Quarter_Percent_Cashflow2021_12,Quarter_Percent_Earn2021_12,Quarter_Full_EPS,Last_Revenue2021_3,Last_Operating_Profit2021_3,Last_Cashflow2021_3,Last_Earn2021_3,Last_Continue_Earn2021_3,Last_Percent_Operating_Profit2021_3,Last_Percent_Cashflow2021_3,Last_Percent_Earn2021_3,Last_Revenue2020_12,Last_Operating_Profit2020_12,Last_Cashflow2020_12,Last_Earn2020_12,Last_Continue_Earn2020_12,Last_Percent_Operating_Profit2020_12,Last_Percent_Cashflow2020_12,Last_Percent_Earn2020_12,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE
789,789,291230,KOSDAQ,엔피,기타 사업지원 서비스업,"브랜드 익스피어리언스, XR 콘텐츠, 메타버스",2018-09-13,12월,"송방호, 박상준",http://www.npinc.co.kr/,서울특별시,2022-05-12,5612042412.0,-878263476.0,-2358378353.0,-964695948.0,0.0,-15.65,-42.02,-17.19,10472167815.0,450518564.0,5845162052.0,538185581.0,0.0,4.3,55.82,5.14,-96.0,5249365657.0,506624584.0,2829100838.0,371885762.0,0.0,9.65,53.89,7.08,9209376140.0,2451318959.0,322201643.0,1828571729.0,0.0,26.62,3.5,19.86,36.0,24871771373.0,905658242.0,9582603687.0,-10813025613.0,-270.0,995.0,908.0,-4.96,-17.95,-9.65,-29.76
790,790,198080,KOSDAQ,엔피디,전자부품 제조업,스마트폰 OLED용 FPCA,2020-03-16,12월,강명구,http://www.newportdisplay.co.kr,경기도,2022-05-13,91075667725.0,1148853110.0,-3763220262.0,-202343792.0,0.0,1.26,-4.13,-0.22,93789563710.0,3032398871.0,-5558758117.0,-1653332873.0,0.0,3.23,-5.93,-1.76,-36.0,61118023822.0,872122105.0,-3689185423.0,1874502552.0,0.0,1.43,-6.04,3.07,62214770305.0,3292143085.0,5477994810.0,-7477021291.0,0.0,5.29,8.8,-12.02,348.0,304929049936.0,7945617243.0,1533100745.0,3769596738.0,175.0,4325.0,4295.0,-0.35,1.69,-0.83,4.07
791,791,48830,KOSDAQ,엔피케이,합성고무 및 플라스틱 물질 제조업,합성고무 및 플라스틱물질 제조업,2000-10-12,12월,"최상건, 최윤혁 각자 대표",http://www.npk.co.kr,경상북도,2022-05-13,18782265486.0,991014388.0,1817898643.0,1630194786.0,1769600377.0,5.28,9.68,8.68,15563486949.0,472691421.0,434439971.0,656032851.0,684216510.0,3.04,2.79,4.22,348.0,16971517853.0,652321148.0,577565010.0,497249008.0,522852630.0,3.84,3.4,2.93,15649459138.0,221897383.0,-1068560573.0,92730997.0,2284668669.0,1.42,-6.83,0.59,104.0,64566020109.0,2356236732.0,6486164944.0,1994959217.0,106.0,2437.0,2295.0,7.91,2.64,14.28,4.64
792,792,376190,KOSDAQ,엘비루셈,반도체 제조업,디스플레이 구동 반도체(Driver IC),2021-06-11,12월,신현창,http://www.lblusem.com,경상북도,2022-05-13,59985500610.0,7159120427.0,-695166116.0,5861440673.0,0.0,11.93,-1.16,9.77,59501580262.0,2727441855.0,10614583676.0,2645367659.0,0.0,4.58,17.84,4.45,952.0,53530769750.0,4894117172.0,18451508220.0,5295595466.0,0.0,9.14,34.47,9.89,55024878441.0,5294683477.0,12954753908.0,3974729083.0,0.0,9.62,23.54,7.22,860.0,232984900905.0,19389927048.0,35133749617.0,18691504727.0,759.0,8046.0,7688.0,9.29,7.86,11.83,9.88
793,793,61970,KOSDAQ,엘비세미콘,반도체 제조업,"골드범핑, 솔더범핑 등",2011-01-31,12월,김남석,http://www.lbsemicon.com,경기도,2022-05-16,132720089837.0,16954008256.0,11524257621.0,11534284487.0,0.0,12.77,8.68,8.69,131314838206.0,4676929703.0,28660891895.0,2507619989.0,0.0,3.56,21.83,1.91,1052.0,113897049107.0,10639061530.0,32548089797.0,9398190162.0,0.0,9.34,28.58,8.25,120281549919.0,15941301688.0,30555323232.0,11974402366.0,0.0,13.25,25.4,9.96,856.0,496236973449.0,44225236880.0,109877018687.0,32536585146.0,743.0,8041.0,7661.0,5.91,4.65,13.08,9.7
794,794,138690,KOSDAQ,엘아이에스,특수 목적용 기계 제조업,"LGP Engraving M/C, Cell Sealing M/C",2011-06-02,12월,장석환,http://www.liser.co.kr,경기도,2022-05-16,2633285424.0,-1949133746.0,-8026281217.0,-2291389136.0,-2327291440.0,-74.02,-304.8,-87.02,3142051175.0,-26021030747.0,-14122518739.0,-18061363110.0,-19092348578.0,-828.15,-449.47,-574.83,-392.0,17497756441.0,-10147377699.0,-5076898143.0,-9517569149.0,-9225127146.0,-57.99,-29.01,-54.39,35400319965.0,-6610309003.0,2933043530.0,-8673647903.0,-57922336115.0,-18.67,8.29,-24.5,-1632.0,55014879317.0,-60203083986.0,-36917592790.0,-44896965478.0,-1929.0,1020.0,869.0,-14.34,-34.69,-38.42,-221.87
795,795,290650,KOSDAQ,엘앤씨바이오,의약품 제조업,"인체조직(피부, 뼈, 연골)",2018-11-01,12월,이환철,http://www.lncbio.co.kr,경기도,2022-05-13,10999010039.0,2029510791.0,1845790367.0,1262360037.0,0.0,18.45,16.78,11.48,13468537203.0,4311144017.0,290927773.0,8372870102.0,0.0,32.01,2.16,62.17,220.0,9574711721.0,1983312322.0,2037548776.0,1900449015.0,0.0,20.71,21.28,19.85,9370161978.0,1250861524.0,2612862663.0,5579432032.0,0.0,13.35,27.88,59.54,332.0,45677013794.0,13169947368.0,10906636019.0,13814433305.0,606.0,4738.0,4092.0,3.89,12.86,4.64,14.81
796,796,66970,KOSDAQ,엘앤에프,일차전지 및 축전지 제조업,2차전지 양극활물질,2003-01-02,12월,최수안,http://www.landf.co.kr,대구광역시,2022-05-16,553588700000.0,53046644000.0,-32949714000.0,70708281000.0,0.0,9.58,-5.95,12.77,380115793201.0,28253785454.0,-17781857911.0,-93537651822.0,0.0,7.43,-4.68,-24.61,7872.0,144487049000.0,-3268101000.0,-31750232000.0,-3979263000.0,0.0,-2.26,-21.97,-2.75,100755898629.0,-1264845890.0,13956569907.0,-14893910604.0,0.0,-1.26,13.85,-14.78,-440.0,970760874482.0,44252213145.0,-138078706855.0,-113092847715.0,-3147.0,22655.0,17679.0,14.46,-7.38,34.75,-17.8
797,797,156100,KOSDAQ,엘앤케이바이오,의료용 기기 제조업,척추 임플란트,2016-11-30,12월,"강국진,박근주(각자대표)",http://www.lnkbiomed.com,경기도,2022-05-16,3538691672.0,-3835161981.0,-1770690632.0,-3033990251.0,0.0,-108.38,-50.04,-85.74,3427978921.0,-6794525597.0,-4587746781.0,-4156499206.0,0.0,-198.21,-133.83,-121.25,-904.0,3728287283.0,-1828017407.0,-1117571950.0,2526672190.0,0.0,-49.03,-29.98,67.77,4440253281.0,-1664342576.0,-2511506367.0,-10496593252.0,0.0,-37.48,-56.56,-236.4,752.0,15372574660.0,-15398275417.0,-10599826112.0,-9664512928.0,-721.0,1152.0,1851.0,-25.57,-16.3,-78.41,-38.99
798,798,83310,KOSDAQ,엘오티베큠,특수 목적용 기계 제조업,반도체제조용진공펌프,2005-10-05,12월,오흥식,http://www.lotvacuum.com,경기도,2022-05-16,75049471909.0,4982421609.0,-6406963208.0,4407077620.0,0.0,6.64,-8.54,5.87,57693486519.0,1694686148.0,2830449092.0,1191094866.0,0.0,2.94,4.91,2.06,988.0,72704668227.0,10867980735.0,-4081502201.0,9957036115.0,0.0,14.95,-5.61,13.7,31696923217.0,-4440119722.0,-1916167782.0,-4173544219.0,0.0,-14.01,-6.05,-13.17,2236.0,259596872143.0,26361892393.0,23489544984.0,20121609202.0,1129.0,10776.0,10856.0,5.93,7.63,9.17,10.41
799,799,37950,KOSDAQ,엘컴텍,전자부품 제조업,"BLU(Back Light Unit), CCM(Compact Camera Module), Display용 EL",2000-08-24,12월,김충섭,http://www.elcomtec.co.kr,경기도,2022-05-13,10643777234.0,1890440953.0,3561713597.0,2189539742.0,0.0,17.76,33.46,20.57,12790320991.0,2658774807.0,1271557124.0,1781564101.0,0.0,20.79,9.94,13.93,100.0,9242468593.0,-68218244.0,-1935811111.0,515545803.0,0.0,-0.74,-20.94,5.58,9341554974.0,-1139780528.0,3472181867.0,-4070032367.0,0.0,-12.2,37.17,-43.57,24.0,45211941219.0,3870203604.0,3637229493.0,4090366669.0,48.0,730.0,689.0,11.94,6.13,13.69,7.02
800,800,170920,KOSDAQ,엘티씨,기초 화학물질 제조업,FPD(LCD/OLED) 및 반도체용 박리액,2013-10-08,12월,최호성,http://www.l-tech.co.kr,경기도,2022-05-16,28200108130.0,996945746.0,18229650111.0,243879888.0,0.0,3.54,64.64,0.86,24536810856.0,-2744037595.0,-10653640214.0,-5649103286.0,0.0,-11.18,-43.42,-23.02,120.0,17585893322.0,-2067339306.0,-1151996596.0,-1458613636.0,0.0,-11.76,-6.55,-8.29,23665082887.0,407560927.0,463678613.0,-7077976418.0,0.0,1.72,1.96,-29.91,-724.0,78285335654.0,-8395564793.0,-8321028102.0,-9537069851.0,-1189.0,10516.0,10458.0,0.32,-5.99,1.14,-11.37
801,801,58630,KOSDAQ,엠게임,소프트웨어 개발 및 공급업,"온라인 게임 개발 및 퍼블리싱(열혈강호온라인,홀릭2,영웅)",2008-12-19,12월,권이형,http://www.mgamecorp.com,서울특별시,2022-05-16,15181619201.0,5328165217.0,5775353292.0,4387571596.0,0.0,35.1,38.04,28.9,17557935098.0,5935428614.0,3594475656.0,6421825240.0,0.0,33.8,20.47,36.58,896.0,12627984569.0,3146787744.0,5507640227.0,4784996993.0,0.0,24.92,43.61,37.89,11566218679.0,3868404555.0,3310312455.0,678805941.0,0.0,33.45,28.62,5.87,976.0,55705082553.0,18382829603.0,16756488688.0,21439827101.0,1097.0,4610.0,3771.0,17.23,25.09,19.43,29.08
802,802,58970,KOSDAQ,엠로,소프트웨어 개발 및 공급업,"SCM구축 및 용역, 라이선스, 기술료, 클라우드사용료",2021-08-13,12월,송재민,http://www.emro.co.kr,서울특별시,2022-05-13,13393840757.0,620109760.0,4150342906.0,1717445224.0,0.0,4.63,30.99,12.82,14315945327.0,2960435552.0,5938076079.0,1641633120.0,0.0,20.68,41.48,11.47,628.0,9445786396.0,182234920.0,1080246640.0,258429866.0,0.0,1.93,11.44,2.74,13228616423.0,2961259645.0,1821619308.0,325069757.0,0.0,22.39,13.77,2.46,92.0,47014722809.0,6731754516.0,4671694372.0,5412668576.0,495.0,4062.0,3819.0,10.27,9.71,15.46,12.97
803,803,169330,KOSDAQ,엠브레인,시장조사 및 여론조사업,온라인 및 오프라인 리서치,2020-07-01,06월,최인수,http://embrain.com/,서울특별시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,804,179290,KOSDAQ,엠아이텍,의료용 기기 제조업,비혈관 스텐트 및 체외충격파 쇄석기,2018-11-29,12월,박진형,http://www.mitech.co.kr,경기도,2022-05-13,10351565868.0,2487831956.0,3998117047.0,3173858928.0,0.0,24.03,38.62,30.66,15623372538.0,4069191211.0,4002704544.0,3528899237.0,0.0,26.05,25.62,22.59,404.0,10727632429.0,2461062586.0,2487760863.0,2311366570.0,0.0,22.94,23.19,21.55,14553592105.0,2482643055.0,-601564067.0,1699209916.0,0.0,17.06,-4.13,11.68,292.0,50258893851.0,13209441961.0,16523412006.0,12245439662.0,390.0,2157.0,2064.0,15.26,15.59,18.73,18.91
805,805,9780,KOSDAQ,엠에스씨,기타 식품 제조업,식품첨가물,1993-10-12,12월,"김길제, 김호석",http://www.msckorea.com,경상남도,2022-05-16,43940198523.0,5477753829.0,2346481848.0,4668927573.0,0.0,12.47,5.34,10.63,44159965173.0,5551832123.0,6140854572.0,2425683514.0,0.0,12.57,13.91,5.49,1060.0,36952485265.0,3702154560.0,4115894211.0,3280766762.0,0.0,10.02,11.14,8.88,34582546030.0,3691574511.0,1924020711.0,1336644254.0,0.0,10.67,5.56,3.87,744.0,162048905307.0,21271230007.0,22255697054.0,15388488221.0,874.0,6938.0,6574.0,9.67,8.33,15.28,13.3
806,806,123040,KOSDAQ,엠에스오토텍,자동차 신품 부품 제조업,자동차 차체 부품,2010-08-06,12월,김범준,http://ms-global.com,경상북도,2022-05-16,435596674391.0,23193058179.0,30621338485.0,5439440576.0,0.0,5.32,7.03,1.25,368423125587.0,-8835173406.0,12341688155.0,-18401952107.0,0.0,-2.4,3.35,-4.99,496.0,356535901246.0,17969163501.0,-32239540908.0,-4987919514.0,0.0,5.04,-9.04,-1.4,363369058983.0,12366936006.0,25083672466.0,-60378826159.0,0.0,3.4,6.9,-16.62,-456.0,1521785885237.0,51281868214.0,17515908452.0,-8227158446.0,-188.0,8988.0,7955.0,1.49,-0.63,5.52,-2.37
807,807,323230,KOSDAQ,엠에프엠코리아,편조의복 제조업,"남성,여성,남아,여아용 면의류",2019-06-19,12월,"안피터도성,조장호",http://www.mfmkorea.com,서울특별시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,808,33160,KOSDAQ,엠케이전자,전자부품 제조업,반도체용세금선,1997-11-10,12월,이진,http://www.mke.co.kr,경기도,2022-05-16,246663926826.0,20562240558.0,-91159306404.0,8591806816.0,21433216569.0,8.34,-36.96,3.48,253328954869.0,7019216988.0,76763664609.0,-4560697359.0,15533301688.0,2.77,30.3,-1.8,1572.0,220845335621.0,20364211400.0,49567823278.0,8964651782.0,22327819281.0,9.22,22.44,4.06,247233901558.0,27225669951.0,170437939541.0,6091062115.0,55153048298.0,11.01,68.94,2.46,1644.0,958025517025.0,108518074699.0,270392374116.0,33330234075.0,1528.0,47710.0,47042.0,1.45,1.53,3.29,3.25
809,809,347890,KOSDAQ,엠투아이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","스마트HMI, 스마트SCADA, 스마트팩토리솔루션",2020-07-29,12월,김정열,http://www.m2i.co.kr,경기도,2022-05-13,10611366247.0,3334811516.0,2265534000.0,2809312506.0,0.0,31.43,21.35,26.47,9729657171.0,1927636712.0,1595766061.0,1982683229.0,0.0,19.81,16.4,20.38,668.0,9698074263.0,3346620089.0,2305395811.0,2808347110.0,0.0,34.51,23.77,28.96,8576686148.0,1971954587.0,3883206595.0,1548840676.0,0.0,22.99,45.28,18.06,668.0,39286972303.0,11510283039.0,7763931894.0,10028297231.0,596.0,3963.0,3912.0,14.19,13.57,16.85,15.25
810,810,33310,KOSDAQ,엠투엔,기타 금속 가공제품 제조업,산업용자동제어반기기,1997-11-10,12월,서홍민,http://www.dkdni.co.kr,서울특별시,2022-05-13,12155872182.0,-168597904.0,-3723301969.0,-280928533.0,0.0,-1.39,-30.63,-2.31,10405755887.0,-2908304728.0,-1229188056.0,-47393053034.0,0.0,-27.95,-11.81,-455.45,-24.0,11372198499.0,-9929037.0,-1497253563.0,1028372014.0,0.0,-0.09,-13.17,9.04,9466291840.0,-426166640.0,1613696303.0,-7917805241.0,0.0,-4.5,17.05,-83.64,100.0,43541522704.0,-4813106044.0,-1375453746.0,-58278730020.0,-1448.0,2490.0,3511.0,-0.64,-29.46,-0.96,-41.26
811,811,259630,KOSDAQ,엠플러스,특수 목적용 기계 제조업,이차전지 자동화 조립설비,2017-09-20,12월,김종성,http://www.mplusi.co.kr,충청북도,2022-05-13,5070504688.0,-918098717.0,-16645962934.0,-1088105767.0,0.0,-18.11,-328.29,-21.46,11712432671.0,-8056481185.0,-18619773880.0,-3973617851.0,0.0,-68.79,-158.97,-33.93,-356.0,49854658297.0,295581851.0,9958697819.0,1891586088.0,0.0,0.59,19.98,3.79,51147742253.0,3370009624.0,1377824333.0,2366995850.0,0.0,6.59,2.69,4.63,616.0,76481804767.0,-14018699827.0,-13242476163.0,-8072162307.0,-661.0,4638.0,4247.0,-1.86,-4.53,-7.68,-15.56
812,812,65150,KOSDAQ,엠피대산,음·식료품 및 담배 도매업,"외식프랜차이즈사업,육류가공,식자재유통등",2007-07-18,12월,"이종영,김상욱(각자대표이사)",http://www.mrpizza.co.kr,서울특별시,2022-05-16,30358195622.0,-1565019526.0,-3391394368.0,-1668561954.0,0.0,-5.16,-11.17,-5.5,47437875826.0,3110967537.0,-4587265200.0,-5774414795.0,14258669254.0,6.56,-9.67,-12.17,-52.0,15329459977.0,-3783110938.0,-4387818719.0,18627915296.0,0.0,-24.68,-28.62,121.52,-13173307961.0,4073782188.0,-5670740375.0,-5372038277.0,14258669254.0,-30.92,43.05,40.78,592.0,104305802113.0,-894487828.0,-6111498440.0,13022484603.0,103.0,257.0,321.0,-9.66,19.09,-20.2,32.29
813,813,115960,KOSDAQ,연우,플라스틱제품 제조업,화장품 용기,2015-11-02,12월,기중현,http://www.yonwookorea.com,인천광역시,2022-05-16,67504061563.0,2893803149.0,-1082072979.0,2734973737.0,0.0,4.29,-1.6,4.05,70673459021.0,7160178146.0,16373843481.0,5862727999.0,0.0,10.13,23.17,8.3,880.0,71034870440.0,6438748893.0,4418961627.0,5858149377.0,0.0,9.06,6.22,8.25,66685665180.0,6651293231.0,11580317471.0,3319588707.0,0.0,9.97,17.37,4.98,1888.0,287098295487.0,29917837972.0,47145762556.0,26388837322.0,2128.0,20239.0,19694.0,3.58,8.79,4.35,10.81
814,814,90740,KOSDAQ,연이비앤티,전자부품 제조업,"LCD,PDP및단말기용PBA",2007-09-19,12월,정신욱,http://www.younyi.co.kr,충청남도,2022-05-13,21210598375.0,-2396690704.0,-2779995220.0,-3341547118.0,-3171593257.0,-11.3,-13.11,-15.75,764851458.0,1459453959.0,4975881870.0,18126705718.0,0.0,190.82,650.57,2369.96,-696.0,60742867948.0,1265776616.0,5752240642.0,7023092251.0,0.0,2.08,9.47,11.56,66572770794.0,1530321904.0,-1678454909.0,-26985781804.0,0.0,2.3,-2.52,-40.54,1468.0,185745959123.0,2808272022.0,12511443655.0,26215867914.0,1370.0,3120.0,2590.0,145.47,27.79,-22.3,52.9
815,815,60850,KOSDAQ,영림원소프트랩,소프트웨어 개발 및 공급업,"ERP Package, 유지 관리 등",2020-08-12,12월,권영범,http://ksystem.co.kr,서울특별시,2022-05-12,13932318681.0,1928277276.0,187315836.0,1991381018.0,0.0,13.84,1.34,14.29,15010670635.0,2877997573.0,4596597770.0,3038164515.0,0.0,19.17,30.62,20.24,976.0,8258337158.0,-1370268259.0,-61155381.0,-1075194827.0,0.0,-16.59,-0.74,-13.02,11343746280.0,1651455677.0,2508463402.0,1910389330.0,0.0,14.56,22.11,16.84,-528.0,47705702483.0,4338313484.0,5426738454.0,4934674738.0,606.0,4978.0,4598.0,12.66,8.8,19.6,13.2
816,816,7530,KOSDAQ,영신금속,기타 금속 가공제품 제조업,"볼트, 나사",1994-08-05,12월,선지영,http://www.ysmic.co.kr,경기도,2022-05-16,34762291650.0,1420578617.0,1854185866.0,966371369.0,0.0,4.09,5.33,2.78,32447465827.0,-10751380.0,-2582528282.0,179839129.0,0.0,-0.03,-7.96,0.55,200.0,30681695341.0,619547223.0,-2302858733.0,254018677.0,0.0,2.02,-7.51,0.83,32759568292.0,1984863843.0,3798179556.0,470407694.0,0.0,6.06,11.59,1.44,52.0,122874301472.0,1544238378.0,-2155168720.0,553786264.0,28.0,2158.0,2052.0,2.59,0.4,9.27,1.41
817,817,143540,KOSDAQ,영우디에스피,특수 목적용 기계 제조업,OLED/LCD 디스플레이 검사장비,2014-10-29,12월,박금성,http://www.ywdsp.com,충청남도,2022-05-13,15311549143.0,-2969727303.0,-8912319282.0,-2950356407.0,0.0,-19.4,-58.21,-19.27,13945729533.0,837557751.0,-913430592.0,612342289.0,0.0,6.01,-6.55,4.39,-264.0,40919560211.0,6312842162.0,8408549006.0,7350227570.0,0.0,15.43,20.55,17.96,24186411418.0,-2140981537.0,5966189679.0,-8834318824.0,0.0,-8.85,24.67,-36.53,656.0,79638087311.0,8483677225.0,5606905575.0,8840014302.0,198.0,1353.0,1407.0,-11.72,9.92,-19.5,14.09
818,818,36560,KOSDAQ,영풍정밀,일반 목적용 기계 제조업,"펌프, 밸브, 주물",1999-12-28,12월,"최창규, 이한성(각자대표)",http://www.yppc.co.kr,서울특별시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,819,265560,KOSDAQ,영화테크,자동차 신품 부품 제조업,자동차 정션박스 등,2017-10-26,12월,엄준형,http://www.yhtec.com,충청남도,2022-05-16,8808307644.0,-95816000.0,827140470.0,75078171.0,0.0,-1.09,9.39,0.85,11786252383.0,1474501981.0,-1362144108.0,1600417516.0,0.0,12.51,-11.56,13.58,28.0,8146823064.0,-127572721.0,1073006469.0,43438245.0,0.0,-1.57,13.17,0.53,10923397895.0,1713751269.0,1265273905.0,1576671098.0,0.0,15.69,11.58,14.43,16.0,40624175326.0,2319856022.0,3109886019.0,2553550846.0,238.0,5079.0,4924.0,0.44,3.95,0.55,4.85
820,820,36000,KOSDAQ,예림당,"서적, 잡지 및 기타 인쇄물 출판업",무선가입자망 단말기 및 차량용핸즈프리,1999-11-30,12월,나춘호,http://yearim.co.kr,서울특별시,2022-05-16,5766481995.0,-246231379.0,9620937067.0,-2277780713.0,-6426199982.0,-4.27,166.84,-39.5,-137153651386.0,120564795868.0,-4422883042.0,28707652931.0,83528677427.0,-87.9,3.22,-20.93,-392.0,7406284058.0,941265459.0,2171748227.0,-12688274734.0,109707506.0,12.71,29.32,-171.32,-214696123840.0,102615583681.0,-8385474383.0,-5663440634.0,75637256736.0,-47.8,3.91,2.64,-2200.0,28189131111.0,2293205862.0,1544170068.0,-644766817.0,-27.0,9643.0,8900.0,2.25,-0.26,-4.07,-0.31
821,821,122640,KOSDAQ,예스티,특수 목적용 기계 제조업,반도체 및 디스플레이 제조 장비,2015-12-16,12월,"장동복, 강임수 각자대표이사",http://www.yest.co.kr,경기도,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,822,45060,KOSDAQ,오공,기타 화학제품 제조업,"접착제,씰란트,광택제,연마제",2000-08-10,12월,"김윤정, 조한창",http://www.okong.com,인천광역시,2022-05-16,43602359200.0,1907348721.0,-2720442876.0,1674625393.0,0.0,4.37,-6.24,3.84,47681354023.0,3653491014.0,3051565210.0,3212866815.0,0.0,7.66,6.4,6.74,392.0,41674715119.0,2639617233.0,21175249.0,2422110813.0,0.0,6.33,0.05,5.81,41150413832.0,3348638833.0,1358919430.0,2695587241.0,0.0,8.14,3.3,6.55,568.0,169944294868.0,9376670742.0,5095542229.0,9273158507.0,547.0,5972.0,5680.0,4.74,6.84,6.56,9.63
823,823,80520,KOSDAQ,오디텍,반도체 제조업,"광반도체, 소자 및 모듈",2007-10-08,12월,박병근,http://www.od-tech.com,전라북도,2022-05-13,12699366985.0,663162933.0,1066655977.0,387800582.0,0.0,5.22,8.4,3.05,12910064648.0,1084959462.0,-62683726.0,-1665020261.0,0.0,8.4,-0.49,-12.9,132.0,13268947452.0,1536256997.0,998916952.0,2207612172.0,0.0,11.58,7.53,16.64,11224371878.0,321694725.0,1611413615.0,4943122628.0,0.0,2.87,14.36,44.04,748.0,54427039739.0,4789226966.0,3021213162.0,4104485697.0,349.0,10949.0,10877.0,1.03,2.82,1.21,3.21
824,824,39830,KOSDAQ,오로라,전문디자인업,"캐릭터디자인,캐릭터완구 등",2001-01-03,12월,"각자대표 홍기선, 각자대표 노재연",http://www.auroraworld.com,서울특별시,2022-05-16,55812954935.0,4889512767.0,-5001304840.0,6352837799.0,0.0,8.76,-8.96,11.38,50664391740.0,-1395098724.0,-1134151308.0,-2345767370.0,0.0,-2.75,-2.24,-4.63,2360.0,35915071962.0,4902628337.0,2839729139.0,2557973092.0,0.0,13.65,7.91,7.12,40110178525.0,1259494542.0,8815783802.0,2300932157.0,0.0,3.14,21.98,5.74,948.0,178075764619.0,10606169157.0,3392083326.0,9484408507.0,881.0,12708.0,11880.0,5.98,2.43,18.57,7.42
