,Unnamed: 0,Unnamed: 0.1,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2022_3,Quarter_Operating_Profit2022_3,Quarter_Cashflow2022_3,Quarter_Earn2022_3,Quarter_Continue_Earn2022_3,Quarter_Percent_Operating_Profit2022_3,Quarter_Percent_Cashflow2022_3,Quarter_Percent_Earn2022_3,Quarter_Revenue2021_12,Quarter_Operating_Profit2021_12,Quarter_Cashflow2021_12,Quarter_Earn2021_12,Quarter_Continue_Earn2021_12,Quarter_Percent_Operating_Profit2021_12,Quarter_Percent_Cashflow2021_12,Quarter_Percent_Earn2021_12,Quarter_Full_EPS,Last_Revenue2021_3,Last_Operating_Profit2021_3,Last_Cashflow2021_3,Last_Earn2021_3,Last_Continue_Earn2021_3,Last_Percent_Operating_Profit2021_3,Last_Percent_Cashflow2021_3,Last_Percent_Earn2021_3,Last_Revenue2020_12,Last_Operating_Profit2020_12,Last_Cashflow2020_12,Last_Earn2020_12,Last_Continue_Earn2020_12,Last_Percent_Operating_Profit2020_12,Last_Percent_Cashflow2020_12,Last_Percent_Earn2020_12,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before
357,357,212,131220,KOSDAQ,대한과학,기계장비 및 관련 물품 도매업,"의료, 정밀 및 연구실험기기 제조 및 유통",2011-10-11,12월,서현정,http://www.daihansci.co.kr,강원도,2022-05-16,15149098132.0,2248862477.0,-1994379027.0,1451372798.0,0.0,14.84,-13.17,9.58,19930890789.0,1912424888.0,2631858796.0,1067549048.0,0.0,9.6,13.2,5.36,768.0,13795138804.0,767027903.0,-309871841.0,502055996.0,0.0,5.56,-2.25,3.64,17214601602.0,1051515979.0,4227258583.0,540615647.0,0.0,6.11,24.56,3.14,264.0,66280825526.0,5864721294.0,4132236223.0,3767372793.0,500.0,5595.0,5166.0,9.58,6.86,13.72,9.68,9.28,3.4899999999999998,9.814756830191588,
389,389,408,337930,KOSDAQ,브랜드엑스코퍼레이션,기타 정보 서비스업,"애슬레저의류, 생활/청결 용품",2020-08-13,12월,"강민준, 이수연",http://www.brandxcorp.com/,서울특별시,2022-05-11,42325280602.0,2280833817.0,5006338309.0,1528878769.0,1528878769.0,5.39,11.83,3.61,43451897731.0,1161396907.0,-3410732415.0,1314378481.0,1314378481.0,2.67,-7.85,3.02,204.0,38549169599.0,1737470929.0,11980318998.0,1404527572.0,1455075300.0,4.51,31.08,3.64,38321137265.0,-1453940219.0,-1604103392.0,-1206268123.0,-26501119.0,-3.79,-4.19,-3.15,188.0,172653692453.0,10837578760.0,13337076957.0,7762116906.0,262.0,2318.0,2308.0,5.08,7.02,8.8,11.37,0.8799999999999999,6.46,9.795570286676048,
393,393,423,200780,KOSDAQ,비씨월드제약,의약품 제조업,"마취통증약, 순환계약, 항생제, 기타처방약",2014-12-15,12월,홍성한,http://www.bcwp.co.kr,경기도,2022-05-12,15881530844.0,1062637282.0,-12454186.0,558406588.0,0.0,6.69,-0.08,3.52,16295397665.0,191126987.0,-998958476.0,-369137409.0,0.0,1.17,-6.13,-2.27,248.0,14577498378.0,720763368.0,533128316.0,1126691635.0,0.0,4.94,3.66,7.73,13797388246.0,-345729047.0,4030324721.0,-337876380.0,0.0,-2.51,29.21,-2.45,504.0,61617505810.0,3368620098.0,-5084118.0,3070759499.0,345.0,11517.0,11565.0,1.03,1.49,2.15,2.99,1.75,3.68,8.945516111104588,
263,263,875,101170,KOSDAQ,우림피티에스,일반 목적용 기계 제조업,"트랜스미션,감속기,기어전동축 제조",2009-04-28,12월,"한현석,한우진(각자 대표이사)",http://www.woorimgear.co.kr,경상남도,2022-05-16,13574775680.0,342057268.0,-1255731099.0,641432078.0,0.0,2.52,-9.25,4.73,18041889603.0,3293015995.0,1325117458.0,3283030561.0,0.0,18.25,7.34,18.2,188.0,12476194162.0,-560246540.0,611732535.0,264330861.0,0.0,-4.49,4.9,2.12,18590347073.0,-132192791.0,3439033453.0,-9518516576.0,0.0,-0.71,18.5,-51.2,76.0,60544381004.0,2027793002.0,5384954160.0,3521620476.0,260.0,6263.0,6073.0,2.61,3.8,3.0,4.3,7.01,18.96,8.805421779552455,-42.9208531666764
553,553,1263,91700,KOSDAQ,파트론,전자부품 제조업,"카메라모듈, 안테나, 센서류 등",2006-12-13,12월,"김종구, 김종태",http://www.partron.co.kr,경기도,2022-05-16,359902691673.0,20795992937.0,-24019640116.0,14936392100.0,0.0,5.78,-6.67,4.15,317344480434.0,21877813707.0,90100298437.0,13271008254.0,0.0,6.89,28.39,4.18,1012.0,332729208342.0,15761665104.0,5081928576.0,17563227659.0,0.0,4.74,1.53,5.28,333195461411.0,9495268703.0,17223301617.0,4517925518.0,0.0,2.85,5.17,1.36,1192.0,1312658128819.0,78708841559.0,164059910983.0,72447580820.0,1229.0,8426.0,8156.0,8.39,10.65,12.01,15.08,1.04,4.039999999999999,8.166846387308862,
439,439,638,114810,KOSDAQ,아이원스,특수 목적용 기계 제조업,"반도체 장비 부품 제조 및 세정, LCD 장비 부품 제조",2013-02-07,12월,박인래,http://www.iones.co.kr,경기도,2022-05-16,40495833869.0,8664135247.0,3550881908.0,7091792976.0,0.0,21.4,8.77,17.51,43428589865.0,12287355316.0,14895246687.0,6892594793.0,0.0,28.29,34.3,15.87,964.0,37719443287.0,6705935016.0,4875711941.0,5619845626.0,0.0,17.78,12.93,14.9,34071417333.0,939117350.0,8963383647.0,-6092284841.0,0.0,2.76,26.31,-17.88,764.0,163772663470.0,36550764596.0,38815160024.0,27909709755.0,950.0,5901.0,4446.0,10.19,12.42,16.33,21.38,3.619999999999997,25.53,7.36063509971496,
491,491,934,69330,KOSDAQ,유아이디,전자부품 제조업,"ITO COATING, GLASS LAMINATION",2003-08-18,12월,박종수 (대표이사),http://www.uidkorea.co.kr,충청북도,2022-05-16,18397783750.0,1385155687.0,1343787375.0,1813054387.0,0.0,7.53,7.3,9.85,19954852025.0,1564383578.0,1709551568.0,1848518351.0,0.0,7.84,8.57,9.26,532.0,17162637463.0,1003902572.0,-2042363631.0,717032358.0,0.0,5.85,-11.9,4.18,14963238584.0,1227732185.0,3535064297.0,-1187103758.0,0.0,8.2,23.62,-7.93,208.0,73698612055.0,6023033337.0,3510317873.0,5073383561.0,373.0,1696.0,1328.0,19.8,13.73,31.35,28.11,1.6800000000000006,-0.3599999999999994,7.196716062218204,30.72541089601401
332,332,60,46140,KOSDAQ,SBS콘텐츠허브,"영화, 비디오물, 방송프로그램 제작 및 배급업","컨텐츠, 프로젝트",2003-02-05,12월,김휘진,http://www.sbscontentshub.co.kr,서울특별시,2022-05-13,43565568315.0,2192938547.0,-13028247192.0,2081559884.0,0.0,5.03,-29.9,4.78,59610935246.0,5643139555.0,2119427849.0,6565821723.0,0.0,9.47,3.56,11.01,384.0,40726465213.0,1625903615.0,22907966501.0,1856507498.0,0.0,3.99,56.25,4.56,38006251280.0,1944146564.0,4845835871.0,582450119.0,0.0,5.12,12.75,1.53,344.0,180350966371.0,11070548397.0,33249992827.0,14858477937.0,692.0,8131.0,7793.0,3.55,6.77,4.72,8.88,1.04,4.3500000000000005,6.971150300305832,
475,475,868,46970,KOSDAQ,우리로,기타 전문 도매업,"광분배기(웨이퍼, 칩, 모듈), 광다이오드",2012-11-27,12월,박세철,http://www.wooriro.com,광주광역시,2022-05-13,26364198702.0,45067470.0,1845762643.0,210503210.0,219462444.0,0.17,7.0,0.8,29790176410.0,1777936054.0,-6239536766.0,9546169397.0,9694377760.0,5.97,-20.94,32.04,24.0,24787232716.0,2279879.0,3784150620.0,364328093.0,0.0,0.01,15.27,1.47,23020968463.0,117163973.0,1077297754.0,-11513330900.0,14335119222.0,0.51,4.68,-50.01,44.0,107379819886.0,3819534215.0,-2221405680.0,13724969050.0,428.0,1464.0,1176.0,1.24,22.13,1.64,36.39,0.16,5.46,6.362009039363553,543.397384162888
363,363,229,67990,KOSDAQ,도이치모터스,자동차 판매업,수입자동차,2004-12-03,12월,권혁민,http://www.deutschmotors.com,서울특별시,2022-05-13,466285956731.0,19461427018.0,8441523600.0,11850736089.0,0.0,4.17,1.81,2.54,356230762887.0,11392968069.0,-83646105.0,5975300912.0,0.0,3.2,-0.02,1.68,1572.0,441076511021.0,10900284668.0,33460851239.0,6371484038.0,0.0,2.47,7.59,1.44,388571406416.0,1953440622.0,-40602134292.0,1933465762.0,0.0,0.5,-10.45,0.5,844.0,1703307058226.0,56357845960.0,47598185316.0,34793128108.0,1155.0,11819.0,11682.0,3.91,3.1,13.3,9.89,1.6999999999999995,2.7,5.715436002621268,
438,438,629,214430,KOSDAQ,아이쓰리시스템,전자부품 제조업,"적외선 영상센서, 엑스레이 영상센서",2015-07-30,12월,정한,http://www.i3system.com,대전광역시,2022-05-13,18577664109.0,1006981330.0,-5526523498.0,1478930852.0,0.0,5.42,-29.75,7.96,21768150789.0,1264086300.0,-3190798339.0,1722116521.0,0.0,5.81,-14.66,7.91,832.0,17607488425.0,-994727522.0,-3826096139.0,-156091602.0,0.0,-5.65,-21.73,-0.89,18811168352.0,483235308.0,7287042118.0,1472249622.0,0.0,2.57,38.74,7.83,-84.0,79723131606.0,1410841017.0,-12279187759.0,3357324317.0,472.0,10645.0,10308.0,5.56,3.12,7.82,4.58,11.07,3.24,5.510017445886806,
576,576,1397,39610,KOSDAQ,화성밸브,일반 목적용 기계 제조업,"가스밸브, 매몰용접용 볼밸브, 온수분배기",2000-03-16,12월,"장원규, 장성필(각자대표)",http://www.hsvalve.co.kr,대구광역시,2022-05-13,17931706522.0,1660515672.0,-337731493.0,1682401157.0,0.0,9.26,-1.88,9.38,21370872168.0,1419879256.0,-471623257.0,1162700046.0,0.0,6.64,-2.21,5.44,644.0,17027554733.0,934617127.0,93702071.0,908425200.0,0.0,5.49,0.55,5.34,15527301555.0,907374731.0,1786933434.0,518185895.0,0.0,5.84,11.51,3.34,348.0,71961904341.0,2626030122.0,-61221117.0,2388372353.0,229.0,7769.0,7472.0,5.84,2.27,8.29,3.07,3.77,0.7999999999999998,5.309933241604692,
344,344,132,190510,KOSDAQ,나무가,전자부품 제조업,"스마트폰 카메라모듈, 노트북 카메라모듈",2015-11-12,12월,원태연,http://www.namuga.co.kr,경기도,2022-05-16,175603593312.0,11908834503.0,33126630417.0,11322824710.0,0.0,6.78,18.86,6.45,115412721488.0,5773090059.0,-23125288927.0,-5920602184.0,15989540360.0,5.0,-20.04,-5.13,3292.0,168147287914.0,7817085098.0,18576088070.0,9964388050.0,0.0,4.65,11.05,5.93,128338985376.0,542614720.0,-37379689165.0,-5028525891.0,15989540360.0,0.42,-29.13,-3.92,2900.0,502902887746.0,22967486098.0,23869531636.0,15989540360.0,1163.0,4648.0,4156.0,21.15,9.21,70.81,27.99,2.13,4.58,4.434389332412887,
199,199,32,67290,KOSDAQ,JW신약,의약품 제조업,"매니큐어세트, 손톱깎이",2003-02-11,12월,백승호,http://www.cwsy.co.kr,서울특별시,2022-05-16,24958414310.0,1223742054.0,-2525463137.0,923735837.0,0.0,4.9,-10.12,3.7,26187870436.0,1341243699.0,3641496970.0,264728453.0,0.0,5.12,13.91,1.01,80.0,24056364894.0,36657296.0,-930010266.0,-390820054.0,0.0,0.15,-3.87,-1.62,24429927439.0,-2929518626.0,2145326523.0,-3729574383.0,0.0,-11.99,8.78,-15.27,-32.0,100966106272.0,3426120278.0,7771879765.0,883778784.0,19.0,1202.0,1196.0,4.05,0.96,6.65,1.6,4.75,17.11,3.749732846066797,
346,346,144,212560,KOSDAQ,네오오토,자동차 신품 부품 제조업,"피니언 기어, 디프 어셈블리, 대형기어",2015-11-18,12월,김원일,http://www.neooto.kr,서울특별시,2022-05-16,37447890871.0,2176770905.0,6686904957.0,2182362824.0,0.0,5.81,17.86,5.83,37910293215.0,1956365839.0,3224385656.0,1173527296.0,0.0,5.16,8.51,3.1,1108.0,36105954914.0,1701864306.0,1228996109.0,1798969627.0,0.0,4.71,3.4,4.98,34116814457.0,1477099156.0,5068119728.0,877310797.0,0.0,4.33,14.86,2.57,912.0,142360251340.0,5923321623.0,17051292923.0,6568000750.0,833.0,11691.0,11310.0,5.62,4.48,9.48,7.37,1.0999999999999996,0.8300000000000001,3.716661033329068,
490,490,933,54930,KOSDAQ,유신,"건축기술, 엔지니어링 및 관련 기술 서비스업",토목설계 및 감리,2002-01-15,12월,"한영수, 박석성(각자대표)",http://www.yooshin.co.kr,서울특별시,2022-05-16,65841725393.0,4476486750.0,2098370107.0,4202920277.0,0.0,6.8,3.19,6.38,69028238246.0,3495618941.0,15160888206.0,4464916547.0,0.0,5.06,21.96,6.47,5600.0,63508974120.0,1241022770.0,9213188570.0,1699330393.0,0.0,1.95,14.51,2.68,62040942752.0,1918856434.0,10065220188.0,1323517453.0,0.0,3.09,16.22,2.13,2264.0,262235681971.0,7991487391.0,32920773779.0,12105576518.0,4034.0,33871.0,31430.0,7.37,5.49,16.53,12.84,4.85,1.97,3.673104951423517,
456,456,746,71670,KOSDAQ,에이테크솔루션,특수 목적용 기계 제조업,"대형정밀금형(가전,자동차용 등)",2009-04-17,12월,유영목,http://www.atechsolution.co.kr,경기도,2022-05-16,73520804913.0,2928344829.0,4795610001.0,2280420687.0,0.0,3.98,6.52,3.1,70229449590.0,2740529514.0,935994670.0,1934638314.0,0.0,3.9,1.33,2.75,908.0,70972137640.0,1902206230.0,12502496748.0,1749370052.0,0.0,2.68,17.62,2.46,62234675572.0,1116327965.0,3622241087.0,1127438276.0,0.0,1.79,5.82,1.81,696.0,259943746099.0,6659448766.0,12630074509.0,5469764619.0,546.0,8308.0,7830.0,3.97,2.74,10.93,6.98,1.2999999999999998,2.11,3.591081454989976,
471,471,842,173130,KOSDAQ,오파스넷,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",네트워크 구축 및 유지보수,2018-08-24,12월,장수현,http://www.opasnet.co.kr,서울특별시,2022-05-16,21858670365.0,708197467.0,-19437641545.0,548213924.0,0.0,3.24,-88.92,2.51,51529696416.0,2955487760.0,15876671525.0,2730354074.0,0.0,5.74,30.81,5.3,184.0,21108382294.0,440017076.0,-852778212.0,852893866.0,0.0,2.08,-4.04,4.04,36211909183.0,2074783213.0,10032443774.0,1958741856.0,0.0,5.73,27.7,5.41,284.0,121756063316.0,5796708441.0,8831593856.0,6230927077.0,525.0,2690.0,2446.0,2.38,8.1,6.84,21.48,1.16,0.0099999999999997,3.554455573856398,
318,318,8,51500,KOSDAQ,CJ프레시웨이,음·식료품 및 담배 도매업,"식자재유통, 단체급식",2001-07-26,12월,정성필,http://www.cjfreshway.com,경기도,2022-05-16,564288402372.0,10613146779.0,11349588649.0,5625571709.0,0.0,1.88,2.01,1.0,606720666425.0,17041414483.0,29341815815.0,5012437059.0,0.0,2.81,4.84,0.83,1892.0,546068559585.0,3148013050.0,38570556826.0,-4429156353.0,0.0,0.58,7.06,-0.81,600267391639.0,-5464016646.0,58621519382.0,-15574391264.0,0.0,-0.91,9.77,-2.59,-1492.0,2291433979355.0,55629220994.0,140610623222.0,31105478910.0,2620.0,32704.0,28863.0,1.68,2.56,5.79,9.08,1.2999999999999998,3.72,3.3365485829923403,
569,569,1340,318000,KOSDAQ,한국바이오젠,합성고무 및 플라스틱 물질 제조업,"실리콘 소재(실란 모노머, 실리콘 레진&폴리머, 실리콘 융합소재)",2019-08-01,12월,"송정섭, 부삼열(각자 대표이사)",http://www.kbgtech.co.kr/,충청남도,2022-05-16,6337289268.0,1367595217.0,-48873970.0,1081768744.0,0.0,21.58,-0.77,17.07,7906051915.0,1850103084.0,118771122.0,1150850219.0,0.0,23.4,1.5,14.56,524.0,6140298432.0,926385644.0,42452294.0,839285121.0,0.0,15.09,0.69,13.67,5234292289.0,1096569062.0,588740684.0,1185268694.0,0.0,20.95,11.25,22.64,404.0,27201365651.0,5890451557.0,3093864295.0,4003590655.0,486.0,4026.0,3841.0,9.51,9.53,13.01,12.67,6.489999999999998,2.4499999999999997,3.2081638731659616,
370,370,266,131030,KOSDAQ,디에이치피코리아,의약품 제조업,티어린프리점안액,2010-12-03,12월,박은영,http://www.dhpkorea.co.kr,충청북도,2022-05-16,14692615715.0,2480742837.0,-1070534375.0,2216583401.0,0.0,16.88,-7.29,15.09,13618858836.0,2167660916.0,2127531862.0,3517082210.0,0.0,15.92,15.62,25.83,548.0,14403218125.0,2028438036.0,1352568100.0,1865760544.0,0.0,14.08,9.39,12.95,11021385178.0,1099918376.0,6123852053.0,2983530399.0,0.0,9.98,55.56,27.07,460.0,57316372205.0,10471810794.0,7071397224.0,9891511278.0,612.0,7926.0,7863.0,6.24,7.06,6.91,7.79,2.799999999999999,5.94,2.009256455664487,
405,405,468,89980,KOSDAQ,상아프론테크,플라스틱제품 제조업,"LCD부품,사무기기부품,PCB부품,2차전지부품",2011-07-21,12월,이상원,http://www.sftc.co.kr,인천광역시,2022-05-13,41075426942.0,2879626530.0,4579052381.0,1899610164.0,0.0,7.01,11.15,4.62,45014311327.0,1945279561.0,8692756226.0,1075426963.0,0.0,4.32,19.31,2.39,472.0,40322410025.0,2365557511.0,5393545509.0,2210224034.0,0.0,5.87,13.38,5.48,43990381684.0,1327664809.0,-239409379.0,-2009376870.0,0.0,3.02,-0.54,-4.57,552.0,178480531677.0,11966531891.0,20856574795.0,9298652736.0,581.0,11677.0,11356.0,2.23,2.91,4.04,5.12,1.1399999999999997,1.3000000000000005,1.867489856219228,
385,385,356,101330,KOSDAQ,모베이스,통신 및 방송 장비 제조업,휴대전화 케이스,2010-02-04,12월,"손병준, 김낙순",http://www.mobase.com,경기도,2022-05-16,309828624658.0,5304272979.0,2363400235.0,2719746064.0,857314628.0,1.71,0.76,0.88,315882705762.0,13310862532.0,19499570624.0,6511285132.0,6065360696.0,4.21,6.17,2.06,452.0,304501081792.0,-2726736565.0,7761518744.0,-10004598447.0,-10749276754.0,-0.9,2.55,-3.29,270083328738.0,1203185436.0,2769594470.0,-19777724556.0,17172742738.0,0.45,1.03,-7.32,-1668.0,1171801185591.0,14544188726.0,64607787954.0,7647289796.0,319.0,15493.0,15102.0,1.02,0.76,2.92,2.11,2.61,3.76,1.7495973527079822,
544,544,1236,340570,KOSDAQ,티앤엘,의료용품 및 기타 의약 관련제품 제조업,"창상치료재, 정형외과용 고정재",2020-11-20,12월,최윤소,http://www.tnl.co.kr/,경기도,2022-05-13,14791078189.0,4671508123.0,6031056562.0,4197466759.0,4197466759.0,31.58,40.77,28.38,22319533752.0,5609030047.0,3470380758.0,4885572495.0,4885572495.0,25.13,15.55,21.89,2064.0,14588381399.0,3580110660.0,4015425883.0,3507853000.0,3507853000.0,24.54,27.52,24.05,13680554315.0,2933422885.0,3056888896.0,2459217540.0,12002109675.0,21.44,22.34,17.98,1724.0,71895885464.0,22327323701.0,19005563601.0,19584602671.0,2408.0,11805.0,11079.0,15.88,19.92,17.48,21.74,7.039999999999999,3.6899999999999977,1.3894398868259257,
455,455,744,44780,KOSDAQ,에이치케이,특수 목적용 기계 제조업,레이저가공 절단기,2000-09-07,12월,계명재,http://www.hk-global.com,경기도,2022-05-16,13273379485.0,344294080.0,-737419334.0,685736935.0,0.0,2.59,-5.56,5.17,26921980005.0,2291241181.0,1053393462.0,2100871990.0,0.0,8.51,3.91,7.8,148.0,13240363916.0,254129832.0,-633499806.0,1743429817.0,0.0,1.92,-4.78,13.17,18410783825.0,1186632000.0,4145448480.0,694160355.0,0.0,6.45,22.52,3.77,376.0,71783044048.0,4357189514.0,6216253724.0,5467676775.0,295.0,3107.0,2995.0,3.19,6.24,4.76,9.86,0.6699999999999999,2.06,0.2493554498158704,
505,505,1018,94820,KOSDAQ,일진파워,전기 및 통신 공사업,"열교환기,압력용기",2007-11-06,12월,이광섭,http://ijeng.com,울산광역시,2022-05-16,35988433998.0,4608318071.0,-5702632019.0,5328565577.0,0.0,12.8,-15.85,14.81,63904846947.0,7026789111.0,10997339640.0,5343741385.0,0.0,11.0,17.21,8.36,1412.0,35997473255.0,3743831076.0,13981968843.0,3774333121.0,0.0,10.4,38.84,10.48,48614858016.0,2610767703.0,14704628619.0,1491777382.0,0.0,5.37,30.25,3.07,1000.0,185899334919.0,18808965746.0,21847395871.0,15322751583.0,1016.0,7837.0,7467.0,11.37,8.63,18.02,13.61,2.4000000000000004,5.63,-0.0251108096836892,
285,285,1072,72020,KOSDAQ,중앙백신,기초 의약물질 및 생물학적 제제 제조업,동물용백신,2003-10-31,12월,윤인중,http://www.cavac.co.kr,대전광역시,2022-05-16,10339054285.0,2189365022.0,1624998158.0,2249298800.0,0.0,21.18,15.72,21.76,10972183977.0,517024637.0,3734653184.0,2343934589.0,0.0,4.71,34.04,21.36,900.0,10352676913.0,1757142403.0,3140188951.0,1641284233.0,0.0,16.97,30.33,15.85,8650002951.0,-474743165.0,-35719863.0,-1477856389.0,0.0,-5.49,-0.41,-17.09,656.0,40913902571.0,4541344822.0,11525471393.0,7601859488.0,763.0,9548.0,9335.0,7.86,6.73,9.43,8.18,4.210000000000001,10.2,-0.1315855610532371,
334,334,68,16250,KOSDAQ,SGC이테크건설,건물 건설업,"건축공사, 플랜트설비, 토목공사",1999-12-28,12월,"이복영, 안찬규",http://www.sgcetec.co.kr,서울특별시,2022-05-13,290681937026.0,22066651268.0,21721766308.0,26741007552.0,0.0,7.59,7.47,9.2,451855456168.0,23094016451.0,24309733242.0,29179236124.0,28990648962.0,5.11,5.38,6.46,41148.0,292244258759.0,11941263977.0,18615603903.0,10873430933.0,0.0,4.09,6.37,3.72,385950200550.0,-41375990607.0,-40089848019.0,157991479482.0,64593461786.0,-10.72,-10.39,40.94,16728.0,1307921662550.0,69077041588.0,-2325557044.0,69938487091.0,26905.0,97507.0,78576.0,17.5,11.82,42.2,34.24,3.5,15.830000000000002,-0.5345944996949873,
231,231,489,65710,KOSDAQ,서호전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","항만크레인,구동전기장치",2002-07-16,12월,김승남,http://www.seoho.com,경기도,2022-05-16,18862312574.0,5409761261.0,11133237560.0,3222205656.0,0.0,28.68,59.02,17.08,25182758027.0,8998954880.0,1113347309.0,7271683971.0,0.0,35.73,4.42,28.88,2504.0,18965423036.0,3749390532.0,5667434557.0,5035877714.0,0.0,19.77,29.88,26.55,20704320817.0,3330980246.0,-8044244199.0,1207803209.0,0.0,16.09,-38.85,5.83,3912.0,74305951810.0,14828937436.0,10028888932.0,17377820039.0,3378.0,17650.0,16706.0,12.29,17.09,14.19,20.22,8.91,19.64,-0.543676045634609,
388,388,402,250000,KOSDAQ,보라티알,음·식료품 및 담배 도매업,"유가공품, 소스류, 파스타류",2017-06-08,12월,박성칠,http://www.boratr.co.kr,서울특별시,2022-05-16,14302711577.0,1994076651.0,-737772039.0,12988462007.0,0.0,13.94,-5.16,90.81,17405318595.0,3044620923.0,4733566496.0,2596929105.0,0.0,17.49,27.2,14.92,7692.0,14521425605.0,1524420764.0,1316213420.0,1808879102.0,0.0,10.5,9.06,12.46,13572176266.0,1036126398.0,1749148289.0,260757351.0,0.0,7.63,12.89,1.92,1068.0,60871582620.0,6946889081.0,6402515964.0,6255100060.0,926.0,11051.0,8947.0,61.56,7.06,69.6,10.36,3.4399999999999995,9.86,-1.50614708190009,
431,431,603,13990,KOSDAQ,아가방컴퍼니,생활용품 도매업,유아용 의류 및 용품,2002-01-17,12월,신상국,http://www.agabang.com,서울특별시,2022-05-13,37101527883.0,323556855.0,1725505879.0,-372299606.0,0.0,0.87,4.65,-1.0,43218131645.0,2321787931.0,6841623861.0,10228887594.0,0.0,5.37,15.83,23.67,-44.0,38547826024.0,-3216050363.0,395031418.0,-3524739828.0,0.0,-8.34,1.02,-9.14,32693321200.0,813851808.0,2558370811.0,680159300.0,0.0,2.49,7.83,2.08,-428.0,150978014442.0,5905777500.0,20218258082.0,13054794699.0,396.0,4915.0,4536.0,-0.73,6.69,-0.9,8.74,9.21,2.88,-3.75195773712253,
572,572,1359,52600,KOSDAQ,한네트,전기 통신업,"현금서비스, 예금인출",2001-07-10,12월,김선종,http://www.hannet.net,서울특별시,2022-05-16,5326260137.0,541297581.0,1411292452.0,486441181.0,0.0,10.16,26.5,9.13,5532930756.0,382955386.0,832853785.0,516550796.0,0.0,6.92,15.05,9.34,168.0,5602501168.0,251094937.0,952203818.0,258809404.0,0.0,4.48,17.0,4.62,5712996441.0,237933949.0,829558083.0,421710845.0,0.0,4.16,14.52,7.38,88.0,23084315959.0,1465278352.0,4431305546.0,1425653726.0,123.0,2982.0,3029.0,4.18,2.92,5.63,4.07,5.68,2.76,-4.930673331722186,
216,216,277,113810,KOSDAQ,디젠스,자동차 신품 부품 제조업,자동차용 소음기(머플러),2012-11-22,12월,이석우,http://www.dgenx.com,경기도,2022-05-16,16387715974.0,1269667097.0,-3443494590.0,1939492951.0,0.0,7.75,-21.01,11.84,17673642221.0,3313750729.0,133210603.0,3333458145.0,0.0,18.75,0.75,18.86,236.0,17697166019.0,461169056.0,-1118285090.0,260832549.0,0.0,2.61,-6.32,1.47,22333688847.0,-484224406.0,2933020474.0,-6397916178.0,0.0,-2.17,13.13,-28.65,28.0,69804988629.0,3584505114.0,4671340046.0,3761931990.0,115.0,642.0,518.0,11.11,5.81,36.73,22.26,5.140000000000001,20.92,-7.399207554442054,
441,441,648,124500,KOSDAQ,아이티센,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",시스템통합 및 IT서비스,2014-12-23,12월,-,http://www.itcen.co.kr,서울특별시,2022-05-16,742384545298.0,7365247332.0,-13726421102.0,-3100433928.0,2178182089.0,0.99,-1.85,-0.42,993228706489.0,25626590378.0,40879848620.0,-7149813412.0,-278810960.0,2.58,4.12,-0.72,-620.0,832266076076.0,-303502565.0,-20538660987.0,-1081802043.0,-492774390.0,-0.04,-2.47,-0.13,734354821118.0,-7073532745.0,32531640485.0,4213698823.0,-14842879892.0,-0.96,4.43,0.57,-216.0,3280884490810.0,31538468377.0,3555927517.0,-7182919783.0,-360.0,10698.0,12102.0,-1.77,-1.05,-5.8,-2.98,1.03,3.54,-10.799614854155402,5794.309961200008
368,368,258,66670,KOSDAQ,디스플레이텍,전자부품 제조업,LCD Module,2002-12-30,12월,박윤민,http://www.displaytech.co.kr,경기도,2022-05-16,21495192486.0,839357323.0,-14944140859.0,6108679021.0,0.0,3.9,-69.52,28.42,38417162108.0,1640154229.0,-12262207903.0,7214539532.0,0.0,4.27,-31.92,18.78,1304.0,24832598751.0,175569930.0,7358135861.0,1735241727.0,0.0,0.71,29.63,6.99,10066473043.0,449535800.0,-110332842.0,-246790964.0,0.0,4.47,-1.1,-2.45,368.0,135974077514.0,3594144004.0,-4182799616.0,5445891004.0,291.0,8813.0,8173.0,12.25,2.74,14.8,3.57,3.19,-0.2000000000000001,-13.439617409618087,
