,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Earn,Quarter_Earn_Per_Stock,Last_Earn,Last_Earn_Per_Stock
411,9300,KOSDAQ,삼아제약,의약품 제조업,"노마에프, 아토크건조시럽, 코데날정, 코코시럽, 스마엘",2000-07-19,12월,"허 준, 허미애 (각자 대표이사)",http://www.samapharm.co.kr,강원도,2021-08-17,-524474078,-84,123851872,20
412,225190,KOSDAQ,삼양옵틱스,사진장비 및 광학기기 제조업,디지털 카메라용 교환렌즈,2017-06-02,12월,황충현,http://www.syopt.co.kr,경상남도,2021-08-17,6426587236,638,2139478536,212
413,54540,KOSDAQ,삼영엠텍,"구조용 금속제품, 탱크 및 증기발생기 제조업","구조용 특수장치, 교량부품",2001-11-15,12월,강문식,http://www.symtek.co.kr,경상남도,2021-08-13,2092573980,162,6976303832,541
414,65570,KOSDAQ,삼영이엔씨,통신 및 방송 장비 제조업,"GMDSS장비, GPS플로터 등",2003-01-21,12월,황재우,http://www.samyungenc.com,부산광역시,2021-08-17,34401102,2,-2428859376,-253
415,32280,KOSDAQ,삼일,도로 화물 운송업,운송 및 하역수입,1997-03-15,12월,"이정식, 안인수(각자대표)",http://www.samil31.co.kr,경상북도,2021-08-17,-1268725760,-80,-3143202543,-200
416,2290,KOSDAQ,삼일기업공사,건물 건설업,도급공사,1992-11-30,12월,박종웅,http://www.samilenter.com,서울특별시,2021-08-17,2896916072,232,2413513693,194
417,37460,KOSDAQ,삼지전자,통신 및 방송 장비 제조업,"통신기기,정보기기,BACKLIGHTUNIT사업",1999-12-16,12월,"박두진, 주동익",http://www.samjielec.co.kr,경기도,2021-08-17,48621554792,1628,42954364811,1439
418,32750,KOSDAQ,삼진,통신 및 방송 장비 제조업,리모컨,1997-07-14,12월,김승철,http://www.samjin.com,경기도,2021-08-17,7084472766,1178,6577485935,1095
419,54090,KOSDAQ,삼진엘앤디,그외 기타 제품 제조업,"몰드프레임, TFT-LCD BLU",2004-02-06,12월,"이경재,이명종",http://samjin.co.kr,경기도,2021-08-13,-1235076144,-50,-1466929811,-59
420,250,KOSDAQ,삼천당제약,의약품 제조업,"하메론, 아토로우",2000-10-04,12월,"윤대인, 전인석(각자 대표이사)",http://www.scd.co.kr,경기도,2021-08-17,-9168333928,-804,7494985952,657
421,24950,KOSDAQ,삼천리자전거,생활용품 도매업,자전거,1995-01-04,12월,신동호,http://www.samchuly.co.kr,서울특별시,2021-08-13,16396753920,1360,13156700821,1091
422,38500,KOSDAQ,삼표시멘트,기타 비금속 광물제품 제조업,"시스템통합(SI), 네트워크장비",2001-02-01,12월,이종석,http://www.tycement.co.kr,강원도,2021-08-17,10204278682,94,13703733291,126
423,17480,KOSDAQ,삼현철강,1차 철강 제조업,"후판,열연후판,산세판박,무늬강판,용단철강,형강외",2001-01-09,12월,조 윤 선,http://www.samsteel.co.kr,경상남도,2021-08-17,26785301380,1730,7725728871,499
424,46390,KOSDAQ,삼화네트웍스,"영화, 비디오물, 방송프로그램 제작 및 배급업","시스템통합(SI), 시스템유지(SM)",2001-01-11,12월,"공동대표이사 안제현, 신상윤",http://www.shnetworks.co.kr,서울특별시,,,,,
425,27580,KOSDAQ,상보,플라스틱제품 제조업,"광학필름,윈도우필름,미디어필름",2007-10-01,12월,김상근,http://www.sangbogroup.com,경기도,2021-08-13,-1848857158,-36,3225839956,64
426,38540,KOSDAQ,상상인,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",IT 통합 솔루션,2000-08-18,12월,"유준원, 이민식(각자 대표이사)",http://www.sangsanginworld.co.kr,경기도,,,,,
427,101000,KOSDAQ,상상인인더스트리,특수 목적용 기계 제조업,"선박용 크레인,선박구성부품,선박의장품,철구조물 제조/철판 도매/부동산 임대",2009-11-06,12월,김동원,http://sangsangin-industry.co.kr,전라남도,2021-08-17,230944064,2,1408309023,19
428,91580,KOSDAQ,상신이디피,일차전지 및 축전지 제조업,2차전지부품,2007-05-23,12월,김일부,http://www.ssedp.co.kr,충청남도,2021-08-17,16153194346,1234,9571775615,731
429,263810,KOSDAQ,상신전자,전자부품 제조업,"노이즈필터(48.81%), 코일(19.33%), 리액터(10.75%)",2017-10-16,12월,김승천,http://www.sangshin-e.com,경상남도,2021-08-12,2716419678,190,2074350130,146
430,89980,KOSDAQ,상아프론테크,플라스틱제품 제조업,"LCD부품,사무기기부품,PCB부품,2차전지부품",2011-07-21,12월,이상원,http://www.sftc.co.kr,인천광역시,,,,,
431,42940,KOSDAQ,상지카일룸,건물 건설업,"건설업, 고급빌라 건축 및 일반 건축, 주택공급 등",2000-10-19,12월,김영신,http://www.sangji.co.kr/,서울특별시,2021-08-13,-52026615762,-3520,-7024881113,-475
432,42600,KOSDAQ,새로닉스,전자부품 제조업,"광학시트, FFC",2002-10-01,12월,허제홍,http://www.seronics.co.kr,경상북도,2021-08-17,-2957870494,-236,-1616186782,-130
433,263540,KOSDAQ,샘코,"항공기,우주선 및 부품 제조업",도어시스템,2017-09-15,12월,정기환,http://www.samcokorea.com,경상남도,2021-08-17,-8033086250,-334,-6011026802,-251
434,38070,KOSDAQ,서린바이오,기타 전문 도매업,생명과학연구기기및시약,2005-10-25,12월,"황을문, 강미옥 (각자 대표이사)",http://www.seoulin.co.kr,경기도,,,,,
435,79650,KOSDAQ,서산,"시멘트, 석회, 플라스터 및 그 제품 제조업","레미콘,전주,고강도파일,흄관",2005-01-21,12월,염홍섭,http://www.seo-san.co.kr,광주광역시,2021-08-17,6282018620,312,-12637194885,-629
436,100660,KOSDAQ,서암기계공업,일반 목적용 기계 제조업,"공작기계부품(정밀기어,척),산업기계 제조부동산 임대",2011-12-19,12월,"권영호, 권영열",http://smiltd.co.kr,광주광역시,2021-08-17,2550967908,202,520315158,41
437,19770,KOSDAQ,서연탑메탈,특수 목적용 기계 제조업,자동차금형.건설중장비 부품,2011-06-24,12월,"최원재, 류병완(각자대표이사)",http://www.seoyontop.com,인천광역시,2021-08-17,8449261914,380,5679340377,256
438,43710,KOSDAQ,서울리거,기타 전문 도매업,의약품 도매 및 화장품 도소매,2002-07-11,12월,이재규,http://www.seouleaguer.net,서울특별시,2021-08-13,1989725256,50,-33869640250,-868
439,46890,KOSDAQ,서울반도체,반도체 제조업,"Display, Chip LED, Lamp",2002-01-17,12월,"이정훈, 홍명기",http://www.seoulsemicon.com,경기도,2021-08-05,50605863554,742,29027319922,425
440,27040,KOSDAQ,서울전자통신,기계장비 및 관련 물품 도매업,"전자변성기, 무역업(트랜스포머자재)",1999-12-03,12월,호경근,http://www.seoulset.com,인천광역시,2021-08-17,750622196,6,-3372611901,-28
441,18680,KOSDAQ,서울제약,의약품 제조업,"정제,연질캅셀제,경질캅셀제,연고 및 크림제 등",2000-08-18,12월,"윤동현, 신봉환 (각자대표)",http://www.seoulpharma.com,충청북도,2021-08-13,-7460320008,-874,-1341550045,-157
442,93920,KOSDAQ,서원인텍,통신 및 방송 장비 제조업,휴대폰용키패드및부자재,2007-12-20,12월,김재윤,http://seowonintech.co.kr,경기도,2021-08-17,1179303168,62,17701934132,945
443,189860,KOSDAQ,서전기전,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","수배전반, 전력기기, 전기공사",2014-12-24,12월,김한수,http://www.sjem.co.kr,경기도,2021-08-13,3386126414,0,2538524188,0
444,178320,KOSDAQ,서진시스템,통신 및 방송 장비 제조업,"통신장비부품,휴대폰부품(메탈케이스 등)",2017-03-27,12월,정내혁,http://seojinsystem.net,경기도,2021-08-13,7626241318,414,-5837685450,-317
445,122690,KOSDAQ,서진오토모티브,자동차 신품 부품 제조업,"Clutch,Flywheel,Driveplate,Bearing,ATparts",2010-05-25,12월,김성철,http://www.secoautomotive.com,경기도,2021-08-17,5831597534,208,-17520516269,-629
446,140070,KOSDAQ,서플러스글로벌,기계장비 및 관련 물품 도매업,"반도체 제조용 장비, 유휴기계설비 도소매",2017-01-25,12월,김정웅,http://www.surplusglobal.com,경기도,2021-08-13,22657904424,626,11688948531,322
447,11370,KOSDAQ,서한,건물 건설업,"건축, 토목",1994-05-24,12월,"조종수, 정우필(각자 대표이사)",http://www.seo-han.co.kr,대구광역시,,,,,
448,65710,KOSDAQ,서호전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","항만크레인,구동전기장치",2002-07-16,12월,김승남,http://www.seoho.com,경기도,2021-08-17,10256796422,1988,6768776170,1312
449,35890,KOSDAQ,서희건설,건물 건설업,"토목, 건축, 부동산임대업",1999-12-24,12월,"곽선기,김팔수",http://www.seohee.co.kr,경기도,2021-08-13,197406881132,944,127482354316,610
450,3100,KOSDAQ,선광,기타 운송관련 서비스업,"항만하역, 해사(바다모래)",1999-12-21,12월,"심충식,이도희(공동대표)",http://www.sun-kwang.co.kr,인천광역시,2021-08-17,14550304952,2522,6824765540,1183
451,123420,KOSDAQ,선데이토즈,소프트웨어 개발 및 공급업,모바일게임,2010-11-10,12월,김정섭,http://corp.sundaytoz.com,경기도,2021-08-13,17282186274,1948,14643914860,1651
452,171090,KOSDAQ,선익시스템,특수 목적용 기계 제조업,OLED 증착장비,2017-09-20,12월,"박재규, 이영종",http://www.sunic.co.kr,경기도,2021-08-13,-4331684790,-522,2316576950,279
453,14620,KOSDAQ,성광벤드,1차 철강 제조업,관이음쇠,2001-01-11,12월,안 재 일,http://www.skbend.com,부산광역시,2021-08-12,-339974476,-12,-1390080859,-49
454,37350,KOSDAQ,성도이엔지,"건축기술, 엔지니어링 및 관련 기술 서비스업","반도체크린룸 시공, 반도체장비제조",2000-01-11,12월,"서인수, 강창열(각자대표이사)",http://www.sungdokorea.com,서울특별시,2021-08-13,20415057968,1424,89157017741,6220
455,81580,KOSDAQ,성우전자,통신 및 방송 장비 제조업,휴대폰금속프레스부품(전자파차단ShieldCan),2007-10-12,12월,조일현,http://www.swei.co.kr,경기도,2021-08-17,229996644,14,-3774249458,-248
456,45300,KOSDAQ,성우테크론,전자부품 제조업,"리드프레임,반도체검사장비",2001-12-18,12월,박찬홍,http://www.swmv.co.kr,경상남도,,,,,
457,15750,KOSDAQ,성우하이텍,자동차 신품 부품 제조업,자동차범퍼,1995-11-04,12월,"이명근, 이문용(각자대표)",http://www.swhitech.co.kr,부산광역시,2021-08-17,53539897304,788,-62879112830,-927
458,80470,KOSDAQ,성창오토텍,자동차 신품 부품 제조업,"차량용에어컨필터,차량용공기청정기등",2006-11-03,12월,이병진,http://www.sc-autotech.com,경기도,2021-08-17,6215933490,534,-211032623,-18
459,43260,KOSDAQ,성호전자,전자부품 제조업,"전원공급장치,필름콘덴서",2001-11-29,12월,박성재,http://www.sungho.net,서울특별시,2021-08-17,3203776362,60,14739533605,276
460,148150,KOSDAQ,세경하이테크,전자부품 제조업,DECO Film 및 기타 TAPE 제조,2019-07-30,12월,이영민,http://www.sghitech.co.kr/,경기도,2021-08-17,8934577636,760,-4169152795,-355
461,53060,KOSDAQ,세동,자동차 신품 부품 제조업,"도어벨트, 몰딩",2001-08-17,12월,윤정상,http://www.saedong.co.kr,부산광역시,2021-08-13,-1792125148,-128,-8825347971,-634
462,17510,KOSDAQ,세명전기,기타 금속 가공제품 제조업,"154kV, 345kV, 765kV 송전,변전,배전용 금구류, 섬유직기용 섹셔날 빔",1991-12-26,12월,"권재기, 권철현",http://www.semyung-elec.com,부산광역시,2021-08-13,3481608544,216,2144373501,134
463,11560,KOSDAQ,세보엠이씨,건물설비 설치 공사업,"건설관련설비,ACESS FLOOR,소음기,CHAMMBER,PFP UNIT,BY-PASS UNIT,DUCT,철구조물",1996-12-23,12월,"김우영, 김진호(각자 대표이사)",http://www.sebomec.com,서울특별시,2021-08-17,6087498616,608,6743796923,675
464,52190,KOSDAQ,세영디앤씨,창작 및 예술관련 서비스업,VFX 영상,2001-06-21,12월,신재흠,http://www.sydnc.kr,서울특별시,2021-08-25,-55515843592,-18204,-8775557188,-2877
465,100700,KOSDAQ,세운메디칼,의료용품 및 기타 의약 관련제품 제조업,"의료용구(체액배출기,도뇨관) 제조,도매,수출입",2008-09-30,12월,이재희,http://SEWOONMEDICAL.CO.KR,충청남도,2021-08-13,13065919340,288,10554582767,233
466,234100,KOSDAQ,세원,자동차 신품 부품 제조업,자동차 공조장치 부품,2017-10-20,12월,조현우,http://www.sewonmfg.co.kr,경기도,2021-08-17,14833726822,270,9544116888,174
467,24830,KOSDAQ,세원물산,자동차 신품 부품 제조업,라디에이터서포터,1994-12-29,12월,김도현,http://www.se-won.co.kr,경상북도,2021-08-17,28499985088,3408,18360787792,2196
468,258830,KOSDAQ,세종메디칼,의료용 기기 제조업,복강경수술용 투관침 등,2018-05-29,12월,"조성환,이재철(각자대표)",http://www.sejongmedical.com,경기도,2021-08-12,-2226552232,-288,454901838,58
469,36630,KOSDAQ,세종텔레콤,전기 통신업,WLL/GPS/위성DMB/VoIP 단말기,2000-01-04,12월,"김형진, 유기윤(각자대표)",http://www.sejongtelecom.net,서울특별시,2021-08-17,84153026096,118,18036259978,25
470,39310,KOSDAQ,세중,여행사 및 기타 여행보조 서비스업,여행,2000-06-09,12월,"천신일,천세전",http://www.sejoong.com,서울특별시,2021-08-17,1386427364,78,-919537010,-51
471,67770,KOSDAQ,세진티에스,전자부품 제조업,LED/LCD용 광기능성 시트,2004-01-09,12월,김인식,http://www.sejints.co.kr,경기도,2021-08-13,2938710288,352,4234634518,509
472,53450,KOSDAQ,세코닉스,사진장비 및 광학기기 제조업,"모바일용 카메라렌즈, 차량용 카메라 및 광학부품",2001-08-09,12월,박은경,http://www.sekonix.com,경기도,2021-08-17,18090998006,1256,-32179643550,-2237
473,234340,KOSDAQ,세틀뱅크,기타 정보 서비스업,"가상계좌중계, 간편현금결제",2019-07-12,12월,최종원,http://www.settlebank.co.kr,서울특별시,2021-08-05,25247446638,2764,11276135263,1234
474,252500,KOSDAQ,세화피앤씨,기타 화학제품 제조업,염모제 등,2016-11-02,12월,이훈구,http://www.sewha.co.kr,충청북도,,,,,
475,49180,KOSDAQ,셀루메드,기초 의약물질 및 생물학적 제제 제조업,"의료기기, 바이오시밀러 및 헬스케어사업",2002-05-23,12월,"유인수, 이석환",http://www.cellumed.co.kr,서울특별시,2021-08-13,772317768,18,-1678829297,-42
476,299660,KOSDAQ,셀리드,자연과학 및 공학 연구개발업,항암면역치료백신,2019-02-20,12월,강창율,http://www.cellid.co.kr,서울특별시,2021-08-13,-10646051946,-1096,-4125998488,-424
477,268600,KOSDAQ,셀리버리,자연과학 및 공학 연구개발업,바이오의약품[iCP-Parkin(파킨슨병 치료제)]및 연구용 시약,2018-11-09,12월,조대웅,http://www.cellivery.com,서울특별시,2021-08-13,-24446754446,-1444,-17248342126,-1019
478,108860,KOSDAQ,셀바스AI,소프트웨어 개발 및 공급업,인공지능 솔루션 등,2009-12-10,12월,곽민철,http://www.selvasai.com,서울특별시,2021-08-17,634438674,16,4284014359,120
479,208370,KOSDAQ,셀바스헬스케어,의료용 기기 제조업,"체성분측정기, 혈압계, 점자정보단말기",2014-12-17,12월,유병탁,http://www.selvashealthcare.com,대전광역시,2021-08-17,-1847719908,-84,758702367,35
480,68760,KOSDAQ,셀트리온제약,의약품 제조업,고덱스 캡슐 외,2006-02-03,12월,서정수,http://www.celltrionph.com,충청북도,2021-08-17,41102621358,1126,20939675880,574
481,91990,KOSDAQ,셀트리온헬스케어,기타 전문 도매업,바이오의약품 마케팅 및 판매,2017-07-28,12월,김형기,http://www.celltrionhealthcare.com/kr/index.do,인천광역시,2021-08-13,190443084570,1242,240406565499,1568
482,53110,KOSDAQ,소리바다,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",수도용 및 원예용 상토,2001-10-09,12월,"신종태, 오재명",http://www.soribada.com/corp,서울특별시,2021-08-17,-14645436034,-228,-44003322399,-687
483,32680,KOSDAQ,소프트센,기계장비 및 관련 물품 도매업,전산기기 및 정보통신공사,1997-07-18,12월,얼티앤수(데이비드스미스),http://www.softcen.co.kr,서울특별시,2021-08-17,12018548222,302,903158130,22
484,258790,KOSDAQ,소프트캠프,소프트웨어 개발 및 공급업,통합보안솔루션,2017-04-27,12월,배환국,http://www.softcamp.co.kr,경기도,2021-08-13,-3247267408,-134,1828700533,76
485,66910,KOSDAQ,손오공,기타 전문 도매업,"완구, 게임, 캐릭터수입수수료",2005-01-07,12월,김종완,http://www.sonokong.co.kr,경기도,2021-08-13,637420686,22,-1975474587,-73
486,43100,KOSDAQ,솔고바이오,의료용 기기 제조업,"가정용 온열치료기, 의료기구",2000-08-08,12월,김일,http://www.solco.co.kr,경기도,,,,,
487,154040,KOSDAQ,솔루에타,전자부품 제조업,전자파 차폐소재,2013-12-27,12월,이상훈,http://www.solueta.com,경기도,2021-08-17,-1765213602,-112,-15536260224,-996
488,35610,KOSDAQ,솔본,회사 본부 및 경영 컨설팅 서비스업,경영자문 및 지주사업,1999-08-13,12월,홍 기 태,http://www.solborn.co.kr,서울특별시,2021-08-13,46107621436,970,5140712643,108
